cnvdasm - ultima underworld conversation script disassembler / decompiler

loading game strings

could not load code ...
;
; conversation #2
; string block 0x0e01, name: goblin
;

0000:   START
04a4:   FETCHM
04a5:   PUSHI #0002
04a7:   TSTEQ
04a8:   BEQ +0005 // target: 04ae
04aa:   CALL $0435
04ac:   JMP $04ae

 ;| xref: 04a0 04a8 04ac
04ae:   BPTOSP
04af:   POPBP
04b0:   RET

04b1:   PUSHBP
04b2:   SPTOBP
04b3:   PUSHI #0016
04b5:   ADDSP
04b6:   PUSHI #000e
04b8:   SAY_OP
04b9:   PUSHI #0001
04bb:   PUSHI_EFF #0001
04bd:   OFFSET
04be:   PUSHI #000f
04c0:   STO
04c1:   PUSHI #0002
04c3:   PUSHI_EFF #0001
04c5:   OFFSET
04c6:   PUSHI #0010
04c8:   STO
04c9:   PUSHI #0003
04cb:   PUSHI_EFF #0001
04cd:   OFFSET
04ce:   PUSHI #0011
04d0:   STO
04d1:   PUSHI #0004
04d3:   PUSHI_EFF #0001
04d5:   OFFSET
04d6:   PUSHI #0000
04d8:   STO
04d9:   PUSHI_EFF #0001
04db:   PUSHI #0000
04dd:   CALLI $0000
04df:   POP
04e0:   POP
04e1:   PUSH_REG
04e2:   PUSHI_EFF #0016
04e4:   SWAP
04e5:   STO
04e6:   PUSHI_EFF #0016
04e8:   FETCHM
04e9:   PUSHI #0001
04eb:   TSTEQ
04ec:   BEQ +0005 // target: 04f2
04ee:   CALL $050d
04f0:   JMP $050a

 ;| xref: 04ec
04f2:   PUSHI_EFF #0016
04f4:   FETCHM
04f5:   PUSHI #0002
04f7:   TSTEQ
04f8:   BEQ +0005 // target: 04fe
04fa:   CALL $051a
04fc:   JMP $050a

 ;| xref: 04f8
04fe:   PUSHI_EFF #0016
0500:   FETCHM
0501:   PUSHI #0003
0503:   TSTEQ
0504:   BEQ +0005 // target: 050a
0506:   CALL $056e
0508:   JMP $050a

 ;| xref: 04f0 04fc 0504 0508
050a:   BPTOSP
050b:   POPBP
050c:   RET


 ;| xref: 04ee
050d:   PUSHBP
050e:   SPTOBP
050f:   PUSHI #0000
0511:   ADDSP
0512:   PUSHI #0012
0514:   SAY_OP
0515:   CALL $0147
0517:   BPTOSP
0518:   POPBP
0519:   RET


 ;| xref: 04fa
051a:   PUSHBP
051b:   SPTOBP
051c:   PUSHI #0006
051e:   ADDSP
051f:   PUSHI #0013
0521:   SAY_OP
0522:   PUSHI #003c
0524:   PUSHI_EFF #0001
0526:   SWAP
0527:   STO
0528:   PUSHI_EFF #0001
052a:   PUSHI #0001
052c:   PUSHI_EFF #0002
052e:   SWAP
052f:   STO
0530:   PUSHI_EFF #0002
0532:   PUSHI #0002
0534:   CALLI $0013
0536:   POP
0537:   POP
0538:   POP
0539:   PUSHI #000f
053b:   PUSHI_EFF #0003
053d:   SWAP
053e:   STO
053f:   PUSHI_EFF #0003
0541:   PUSHI #000f
0543:   PUSHI_EFF #0004
0545:   SWAP
0546:   STO
0547:   PUSHI_EFF #0004
0549:   PUSHI #2711
054b:   PUSHI_EFF #0005
054d:   SWAP
054e:   STO
054f:   PUSHI_EFF #0005
0551:   PUSHI #0002
0553:   CALLI $0033
0555:   POP
0556:   POP
0557:   POP
0558:   PUSH_REG
0559:   PUSHI #0001
055b:   OPADD
055c:   PUSHI_EFF #0006
055e:   SWAP
055f:   STO
0560:   PUSHI_EFF #0006
0562:   PUSHI #0002
0564:   CALLI $0033
0566:   POP
0567:   POP
0568:   POP
0569:   CALL $0110
056b:   BPTOSP
056c:   POPBP
056d:   RET


 ;| xref: 0506
056e:   PUSHBP
056f:   SPTOBP
0570:   PUSHI #0001
0572:   ADDSP
0573:   PUSHI #0014
0575:   PUSHI_EFF #0001
0577:   SWAP
0578:   STO
0579:   PUSHI_EFF #0001
057b:   PUSHI #0001
057d:   CALLI $0002
057f:   POP
0580:   POP
0581:   CALL $0156
0583:   BPTOSP
0584:   POPBP
0585:   RET

0586:   PUSHBP
0587:   SPTOBP
0588:   PUSHI #0000
058a:   ADDSP
058b:   PUSHI #0015
058d:   SAY_OP
058e:   CALL $0165
0590:   BPTOSP
0591:   POPBP
0592:   RET


 ;| xref: 08a0
0593:   PUSHBP
0594:   SPTOBP
0595:   PUSHI #0006
0597:   ADDSP
0598:   PUSHI_EFF #0002
059a:   PUSHI #0086
059c:   PUSHI_EFF #0003
059e:   SWAP
059f:   STO
05a0:   PUSHI_EFF #0003
05a2:   PUSHI #0001
05a4:   CALLI $0012
05a6:   POP
05a7:   POP
05a8:   PUSH_REG
05a9:   STO
05aa:   PUSHI_EFF #0002
05ac:   FETCHM
05ad:   PUSHI #0000
05af:   TSTEQ
05b0:   BEQ +002e // target: 05df
05b2:   PUSHI_EFF #0002
05b4:   PUSHI #0001
05b6:   PUSHI #0384
05b8:   PUSHI_EFF #0004
05ba:   SWAP
05bb:   STO
05bc:   PUSHI_EFF #0004
05be:   PUSHI #0001
05c0:   CALLI $0005
05c2:   POP
05c3:   POP
05c4:   PUSH_REG
05c5:   PUSHI #001e
05c7:   FETCHM
05c8:   OPADD
05c9:   PUSHI #0009
05cb:   OPMOD
05cc:   OPADD
05cd:   STO
05ce:   PUSHI #0086
05d0:   PUSHI_EFF #0005
05d2:   SWAP
05d3:   STO
05d4:   PUSHI_EFF #0005
05d6:   PUSHI_EFF #0002
05d8:   PUSHI #0002
05da:   CALLI $0013
05dc:   POP
05dd:   POP
05de:   POP

 ;| xref: 05b0
05df:   PUSHI_EFF #0002
05e1:   FETCHM
05e2:   PUSHI_EFF #0006
05e4:   SWAP
05e5:   STO
05e6:   PUSHI #0001
05e8:   PUSHI_EFF #0006
05ea:   FETCHM
05eb:   TSTEQ
05ec:   BEQ +000b // target: 05f8
05ee:   PUSHI #0016
05f0:   PUSHI_EFF #0001
05f2:   SWAP
05f3:   STO
05f4:   JMP $0688
05f6:   JMP $0688

 ;| xref: 05ec
05f8:   PUSHI #0002
05fa:   PUSHI_EFF #0006
05fc:   FETCHM
05fd:   TSTEQ
05fe:   BEQ +000b // target: 060a
0600:   PUSHI #0017
0602:   PUSHI_EFF #0001
0604:   SWAP
0605:   STO
0606:   JMP $0688
0608:   JMP $0688

 ;| xref: 05fe
060a:   PUSHI #0003
060c:   PUSHI_EFF #0006
060e:   FETCHM
060f:   TSTEQ
0610:   BEQ +000b // target: 061c
0612:   PUSHI #0018
0614:   PUSHI_EFF #0001
0616:   SWAP
0617:   STO
0618:   JMP $0688
061a:   JMP $0688

 ;| xref: 0610
061c:   PUSHI #0004
061e:   PUSHI_EFF #0006
0620:   FETCHM
0621:   TSTEQ
0622:   BEQ +000b // target: 062e
0624:   PUSHI #0019
0626:   PUSHI_EFF #0001
0628:   SWAP
0629:   STO
062a:   JMP $0688
062c:   JMP $0688

 ;| xref: 0622
062e:   PUSHI #0005
0630:   PUSHI_EFF #0006
0632:   FETCHM
0633:   TSTEQ
0634:   BEQ +000b // target: 0640
0636:   PUSHI #001a
0638:   PUSHI_EFF #0001
063a:   SWAP
063b:   STO
063c:   JMP $0688
063e:   JMP $0688

 ;| xref: 0634
0640:   PUSHI #0006
0642:   PUSHI_EFF #0006
0644:   FETCHM
0645:   TSTEQ
0646:   BEQ +000b // target: 0652
0648:   PUSHI #001b
064a:   PUSHI_EFF #0001
064c:   SWAP
064d:   STO
064e:   JMP $0688
0650:   JMP $0688

 ;| xref: 0646
0652:   PUSHI #0007
0654:   PUSHI_EFF #0006
0656:   FETCHM
0657:   TSTEQ
0658:   BEQ +000b // target: 0664
065a:   PUSHI #001c
065c:   PUSHI_EFF #0001
065e:   SWAP
065f:   STO
0660:   JMP $0688
0662:   JMP $0688

 ;| xref: 0658
0664:   PUSHI #0008
0666:   PUSHI_EFF #0006
0668:   FETCHM
0669:   TSTEQ
066a:   BEQ +000b // target: 0676
066c:   PUSHI #001d
066e:   PUSHI_EFF #0001
0670:   SWAP
0671:   STO
0672:   JMP $0688
0674:   JMP $0688

 ;| xref: 066a
0676:   PUSHI #0009
0678:   PUSHI_EFF #0006
067a:   FETCHM
067b:   TSTEQ
067c:   BEQ +000b // target: 0688
067e:   PUSHI #001e
0680:   PUSHI_EFF #0001
0682:   SWAP
0683:   STO
0684:   JMP $0688
0686:   JMP $0688

 ;| xref: 05f4 05f6 0606 0608 0618 061a 062a 062c 063c 063e 064e 0650 0660 0662 0672 0674 067c 0684 0686
0688:   PUSHI_EFF #0001
068a:   FETCHM
068b:   SAVE_REG
068c:   POP
068d:   BPTOSP
068e:   POPBP
068f:   RET


 ;| xref: 000b
0690:   PUSHBP
0691:   SPTOBP
0692:   PUSHI #0034
0694:   ADDSP
0695:   PUSHI #0021
0697:   PUSHI #002b
0699:   PUSHI_EFF #0002
069b:   SWAP
069c:   STO
069d:   PUSHI_EFF #0002
069f:   PUSHI #2711
06a1:   PUSHI_EFF #0003
06a3:   SWAP
06a4:   STO
06a5:   PUSHI_EFF #0003
06a7:   PUSHI #0002
06a9:   CALLI $0032
06ab:   POP
06ac:   POP
06ad:   POP
06ae:   PUSH_REG
06af:   STO
06b0:   PUSHI_EFF #0001
06b2:   PUSHI #001f
06b4:   PUSHI_EFF #0004
06b6:   SWAP
06b7:   STO
06b8:   PUSHI_EFF #0004
06ba:   PUSHI #0020
06bc:   PUSHI_EFF #0005
06be:   SWAP
06bf:   STO
06c0:   PUSHI_EFF #0005
06c2:   PUSHI #0002
06c4:   CALLI $0014
06c6:   POP
06c7:   POP
06c8:   POP
06c9:   PUSH_REG
06ca:   STO
06cb:   PUSHI #0014
06cd:   PUSHI #0008
06cf:   STO
06d0:   PUSHI #0003
06d2:   PUSHI_EFF #0006
06d4:   SWAP
06d5:   STO
06d6:   PUSHI_EFF #0006
06d8:   PUSHI #0001
06da:   CALLI $0012
06dc:   POP
06dd:   POP
06de:   PUSH_REG
06df:   PUSHI #0001
06e1:   TSTEQ
06e2:   BEQ +0003 // target: 06e6
06e4:   CALL $03a5

 ;| xref: 06e2
06e6:   PUSHI #0023
06e8:   PUSHI #0021
06ea:   PUSHI_EFF #0007
06ec:   SWAP
06ed:   STO
06ee:   PUSHI_EFF #0007
06f0:   PUSHI #0022
06f2:   PUSHI_EFF #0008
06f4:   SWAP
06f5:   STO
06f6:   PUSHI_EFF #0008
06f8:   PUSHI #0002
06fa:   CALLI $0014
06fc:   POP
06fd:   POP
06fe:   POP
06ff:   PUSH_REG
0700:   STO
0701:   PUSHI #000a
0703:   FETCHM
0704:   PUSHI #0001
0706:   TSTEQ
0707:   BEQ +0044 // target: 074c
0709:   PUSHI #0015
070b:   PUSHI #0001
070d:   STO
070e:   PUSHI #0023
0710:   SAY_OP
0711:   PUSHI #0001
0713:   PUSHI_EFF #0009
0715:   OFFSET
0716:   PUSHI #0024
0718:   STO
0719:   PUSHI #0002
071b:   PUSHI_EFF #0009
071d:   OFFSET
071e:   PUSHI #0025
0720:   STO
0721:   PUSHI #0003
0723:   PUSHI_EFF #0009
0725:   OFFSET
0726:   PUSHI #0000
0728:   STO
0729:   PUSHI_EFF #0009
072b:   PUSHI #0000
072d:   CALLI $0000
072f:   POP
0730:   POP
0731:   PUSH_REG
0732:   PUSHI_EFF #001e
0734:   SWAP
0735:   STO
0736:   PUSHI_EFF #001e
0738:   FETCHM
0739:   PUSHI #0001
073b:   TSTEQ
073c:   BEQ +0005 // target: 0742
073e:   CALL $0925
0740:   JMP $074c

 ;| xref: 073c
0742:   PUSHI_EFF #001e
0744:   FETCHM
0745:   PUSHI #0002
0747:   TSTEQ
0748:   BEQ +0003 // target: 074c
074a:   JMP $074c

 ;| xref: 0707 0740 0748 074a
074c:   PUSHI #001f
074e:   FETCHM
074f:   PUSHI #0000
0751:   TSTEQ
0752:   BEQ +0008 // target: 075b
0754:   PUSHI #0022
0756:   PUSHI #0000
0758:   STO
0759:   CALL $07c8

 ;| xref: 0752
075b:   PUSHI #0021
075d:   FETCHM
075e:   BEQ +0064 // target: 07c3
0760:   PUSHI #0026
0762:   SAY_OP
0763:   PUSHI #0001
0765:   PUSHI_EFF #001f
0767:   OFFSET
0768:   PUSHI #0027
076a:   STO
076b:   PUSHI #0002
076d:   PUSHI_EFF #001f
076f:   OFFSET
0770:   PUSHI #0028
0772:   STO
0773:   PUSHI #0003
0775:   PUSHI_EFF #001f
0777:   OFFSET
0778:   PUSHI #0029
077a:   STO
077b:   PUSHI #0004
077d:   PUSHI_EFF #001f
077f:   OFFSET
0780:   PUSHI #0000
0782:   STO
0783:   PUSHI_EFF #001f
0785:   PUSHI #0000
0787:   CALLI $0000
0789:   POP
078a:   POP
078b:   PUSH_REG
078c:   PUSHI_EFF #0034
078e:   SWAP
078f:   STO
0790:   PUSHI_EFF #0034
0792:   FETCHM
0793:   PUSHI #0001
0795:   TSTEQ
0796:   BEQ +0003 // target: 079a
0798:   JMP $07b2

 ;| xref: 0796
079a:   PUSHI_EFF #0034
079c:   FETCHM
079d:   PUSHI #0002
079f:   TSTEQ
07a0:   BEQ +0005 // target: 07a6
07a2:   JMP $07b7
07a4:   JMP $07b2

 ;| xref: 07a0
07a6:   PUSHI_EFF #0034
07a8:   FETCHM
07a9:   PUSHI #0003
07ab:   TSTEQ
07ac:   BEQ +0005 // target: 07b2
07ae:   JMP $07bc
07b0:   JMP $07b2

 ;| xref: 0798 07a4 07ac 07b0
07b2:   PUSHI #002a
07b4:   SAY_OP
07b5:   CALL $0147

 ;| xref: 07a2
07b7:   PUSHI #002b
07b9:   SAY_OP
07ba:   CALL $0147

 ;| xref: 07ae
07bc:   PUSHI #002c
07be:   SAY_OP
07bf:   CALL $0147
07c1:   BRA +0003 // target: 07c5

 ;| xref: 075e
07c3:   CALL $07c8

 ;| xref: 07c1
07c5:   BPTOSP
07c6:   POPBP
07c7:   RET


 ;| xref: 0759 07c3
07c8:   PUSHBP
07c9:   SPTOBP
07ca:   PUSHI #0016
07cc:   ADDSP
07cd:   PUSHI #0021
07cf:   PUSHI #0000
07d1:   STO
07d2:   PUSHI #002d
07d4:   SAY_OP
07d5:   PUSHI #0001
07d7:   PUSHI_EFF #0001
07d9:   OFFSET
07da:   PUSHI #002e
07dc:   STO
07dd:   PUSHI #0002
07df:   PUSHI_EFF #0001
07e1:   OFFSET
07e2:   PUSHI #002f
07e4:   STO
07e5:   PUSHI #0003
07e7:   PUSHI_EFF #0001
07e9:   OFFSET
07ea:   PUSHI #0030
07ec:   STO
07ed:   PUSHI #0004
07ef:   PUSHI_EFF #0001
07f1:   OFFSET
07f2:   PUSHI #0031
07f4:   STO
07f5:   PUSHI #0005
07f7:   PUSHI_EFF #0001
07f9:   OFFSET
07fa:   PUSHI #0000
07fc:   STO
07fd:   PUSHI_EFF #0001
07ff:   PUSHI #0000
0801:   CALLI $0000
0803:   POP
0804:   POP
0805:   PUSH_REG
0806:   PUSHI_EFF #0016
0808:   SWAP
0809:   STO
080a:   PUSHI_EFF #0016
080c:   FETCHM
080d:   PUSHI #0001
080f:   TSTEQ
0810:   BEQ +0005 // target: 0816
0812:   CALL $083d
0814:   JMP $083a

 ;| xref: 0810
0816:   PUSHI_EFF #0016
0818:   FETCHM
0819:   PUSHI #0002
081b:   TSTEQ
081c:   BEQ +0005 // target: 0822
081e:   CALL $083d
0820:   JMP $083a

 ;| xref: 081c
0822:   PUSHI_EFF #0016
0824:   FETCHM
0825:   PUSHI #0003
0827:   TSTEQ
0828:   BEQ +0005 // target: 082e
082a:   CALL $08fd
082c:   JMP $083a

 ;| xref: 0828
082e:   PUSHI_EFF #0016
0830:   FETCHM
0831:   PUSHI #0004
0833:   TSTEQ
0834:   BEQ +0005 // target: 083a
0836:   CALL $0925
0838:   JMP $083a

 ;| xref: 0814 0820 082c 0834 0838
083a:   BPTOSP
083b:   POPBP
083c:   RET


 ;| xref: 0812 081e
083d:   PUSHBP
083e:   SPTOBP
083f:   PUSHI #001d
0841:   ADDSP
0842:   PUSHI #0032
0844:   SAY_OP
0845:   PUSHI #0001
0847:   PUSHI_EFF #0002
0849:   OFFSET
084a:   PUSHI #0033
084c:   STO
084d:   PUSHI #0002
084f:   PUSHI_EFF #0002
0851:   OFFSET
0852:   PUSHI #0034
0854:   STO
0855:   PUSHI #0003
0857:   PUSHI_EFF #0002
0859:   OFFSET
085a:   PUSHI #0035
085c:   STO
085d:   PUSHI #0004
085f:   PUSHI_EFF #0002
0861:   OFFSET
0862:   PUSHI #0000
0864:   STO
0865:   PUSHI_EFF #0002
0867:   PUSHI #0000
0869:   CALLI $0000
086b:   POP
086c:   POP
086d:   PUSH_REG
086e:   PUSHI_EFF #0017
0870:   SWAP
0871:   STO
0872:   PUSHI_EFF #0017
0874:   FETCHM
0875:   PUSHI #0001
0877:   TSTEQ
0878:   BEQ +0005 // target: 087e
087a:   CALL $090a
087c:   JMP $0894

 ;| xref: 0878
087e:   PUSHI_EFF #0017
0880:   FETCHM
0881:   PUSHI #0002
0883:   TSTEQ
0884:   BEQ +0005 // target: 088a
0886:   CALL $0979
0888:   JMP $0894

 ;| xref: 0884
088a:   PUSHI_EFF #0017
088c:   FETCHM
088d:   PUSHI #0003
088f:   TSTEQ
0890:   BEQ +0003 // target: 0894
0892:   JMP $0894

 ;| xref: 087c 0888 0890 0892
0894:   PUSHI_EFF #0001
0896:   PUSHI #0000
0898:   CALLI $0003
089a:   POP
089b:   PUSH_REG
089c:   STO
089d:   PUSHI #0036
089f:   SAY_OP
08a0:   CALL $0593
08a2:   PUSH_REG
08a3:   PUSHI_EFF #0018
08a5:   SWAP
08a6:   STO
08a7:   PUSHI_EFF #0018
08a9:   PUSHI_EFF #0001
08ab:   PUSHI #0002
08ad:   CALLI $0007
08af:   POP
08b0:   POP
08b1:   POP
08b2:   PUSH_REG
08b3:   BEQ +0044 // target: 08f8
08b5:   PUSHI #0021
08b7:   PUSHI #0001
08b9:   STO
08ba:   PUSHI #0001
08bc:   PUSHI_EFF #0019
08be:   SWAP
08bf:   STO
08c0:   PUSHI_EFF #0019
08c2:   PUSHI #0001
08c4:   PUSHI_EFF #001a
08c6:   SWAP
08c7:   STO
08c8:   PUSHI_EFF #001a
08ca:   PUSHI #0000
08cc:   PUSHI_EFF #001b
08ce:   SWAP
08cf:   STO
08d0:   PUSHI_EFF #001b
08d2:   PUSHI #0003
08d4:   CALLI $0028
08d6:   POP
08d7:   POP
08d8:   POP
08d9:   POP
08da:   PUSHI #0037
08dc:   SAY_OP
08dd:   PUSHI #002b
08df:   PUSHI_EFF #001c
08e1:   SWAP
08e2:   STO
08e3:   PUSHI_EFF #001c
08e5:   PUSHI #0001
08e7:   PUSHI_EFF #001d
08e9:   SWAP
08ea:   STO
08eb:   PUSHI_EFF #001d
08ed:   PUSHI #0002
08ef:   CALLI $0032
08f1:   POP
08f2:   POP
08f3:   POP
08f4:   CALL $0165
08f6:   BRA +0003 // target: 08fa

 ;| xref: 08b3
08f8:   CALL $0979

 ;| xref: 08f6
08fa:   BPTOSP
08fb:   POPBP
08fc:   RET


 ;| xref: 082a
08fd:   PUSHBP
08fe:   SPTOBP
08ff:   PUSHI #0000
0901:   ADDSP
0902:   PUSHI #0038
0904:   SAY_OP
0905:   CALL $0165
0907:   BPTOSP
0908:   POPBP
0909:   RET


 ;| xref: 087a
090a:   PUSHBP
090b:   SPTOBP
090c:   PUSHI #0001
090e:   ADDSP
090f:   PUSHI #0039
0911:   PUSHI_EFF #0001
0913:   SWAP
0914:   STO
0915:   PUSHI_EFF #0001
0917:   PUSHI #0001
0919:   CALLI $0002
091b:   POP
091c:   POP
091d:   PUSHI #003a
091f:   SAY_OP
0920:   CALL $0165
0922:   BPTOSP
0923:   POPBP
0924:   RET


 ;| xref: 073e 0836
0925:   PUSHBP
0926:   SPTOBP
0927:   PUSHI #0006
0929:   ADDSP
092a:   PUSHI #003b
092c:   SAY_OP
092d:   PUSHI #003c
092f:   PUSHI_EFF #0001
0931:   SWAP
0932:   STO
0933:   PUSHI_EFF #0001
0935:   PUSHI #0001
0937:   PUSHI_EFF #0002
0939:   SWAP
093a:   STO
093b:   PUSHI_EFF #0002
093d:   PUSHI #0002
093f:   CALLI $0013
0941:   POP
0942:   POP
0943:   POP
0944:   PUSHI #000f
0946:   PUSHI_EFF #0003
0948:   SWAP
0949:   STO
094a:   PUSHI_EFF #0003
094c:   PUSHI #000f
094e:   PUSHI_EFF #0004
0950:   SWAP
0951:   STO
0952:   PUSHI_EFF #0004
0954:   PUSHI #2711
0956:   PUSHI_EFF #0005
0958:   SWAP
0959:   STO
095a:   PUSHI_EFF #0005
095c:   PUSHI #0002
095e:   CALLI $0033
0960:   POP
0961:   POP
0962:   POP
0963:   PUSH_REG
0964:   PUSHI #0001
0966:   OPADD
0967:   PUSHI_EFF #0006
0969:   SWAP
096a:   STO
096b:   PUSHI_EFF #0006
096d:   PUSHI #0002
096f:   CALLI $0033
0971:   POP
0972:   POP
0973:   POP
0974:   CALL $0110
0976:   BPTOSP
0977:   POPBP
0978:   RET


 ;| xref: 0886 08f8
0979:   PUSHBP
097a:   SPTOBP
097b:   PUSHI #0000
097d:   ADDSP
097e:   PUSHI #0022
0980:   FETCHM
0981:   PUSHI #0002
0983:   TSTLT
0984:   BEQ +0011 // target: 0996
0986:   PUSHI #003c
0988:   SAY_OP
0989:   PUSHI #0022
098b:   PUSHI #0022
098d:   FETCHM
098e:   PUSHI #0001
0990:   OPADD
0991:   STO
0992:   CALL $0147
0994:   BRA +0006 // target: 099b

 ;| xref: 0984
0996:   PUSHI #003d
0998:   SAY_OP
0999:   CALL $0110

 ;| xref: 0994
099b:   BPTOSP
099c:   POPBP
099d:   RET


; conversation #16 ended

;
; conversation #17
; string block 0x0e10, name: Janar
;

0000:   START
0001:   PUSHBP
0002:   SPTOBP
0003:   PUSHI #0000
0005:   ADDSP
0006:   PUSHI #0020
0008:   PUSHI #0000
000a:   STO
000b:   CALL $035a
000d:   CALL $0012
000f:   BPTOSP
0010:   POPBP
0011:   RET


 ;| xref: 000d 00fc 010b 0124 0142 0151 0160 016a
0012:   PUSHBP
0013:   SPTOBP
0014:   PUSHI #0000
0016:   ADDSP
0017:   PUSHI #001f
0019:   PUSHI #0001
001b:   STO
001c:   EXIT_OP
001d:   BPTOSP
001e:   POPBP
001f:   RET

0020:   PUSHBP
0021:   SPTOBP
0022:   PUSHI #0002
0024:   ADDSP
0025:   PUSHI #0004
0027:   PUSHI_EFF #0002
0029:   SWAP
002a:   STO
002b:   PUSHI_EFF #0002
002d:   PUSHI #0001
002f:   CALLI $000f
0031:   POP
0032:   POP
0033:   PUSH_REG
0034:   PUSHI_EFF #0001
0036:   SWAP
0037:   STO
0038:   JMP $003a

 ;| xref: 0038
003a:   PUSHI_EFF #0001
003c:   FETCHM
003d:   SAVE_REG
003e:   POP
003f:   BPTOSP
0040:   POPBP
0041:   RET

0042:   PUSHBP
0043:   SPTOBP
0044:   PUSHI #0001
0046:   ADDSP
0047:   PUSHI #0000
0049:   PUSHI_EFF #0001
004b:   SWAP
004c:   STO
004d:   PUSHI_EFF #0001
004f:   PUSHI #0001
0051:   CALLI $000f
0053:   POP
0054:   POP
0055:   BPTOSP
0056:   POPBP
0057:   RET

0058:   PUSHBP
0059:   SPTOBP
005a:   PUSHI #0002
005c:   ADDSP
005d:   PUSHI #0001
005f:   PUSHI_EFF #0002
0061:   SWAP
0062:   STO
0063:   PUSHI_EFF #0002
0065:   PUSHI #0001
0067:   CALLI $000f
0069:   POP
006a:   POP
006b:   PUSH_REG
006c:   PUSHI_EFF #0001
006e:   SWAP
006f:   STO
0070:   JMP $0072

 ;| xref: 0070
0072:   PUSHI_EFF #0001
0074:   FETCHM
0075:   SAVE_REG
0076:   POP
0077:   BPTOSP
0078:   POPBP
0079:   RET

007a:   PUSHBP
007b:   SPTOBP
007c:   PUSHI #0001
007e:   ADDSP
007f:   PUSHI #0014
0081:   FETCHM
0082:   PUSHI #0005
0084:   TSTEQ
0085:   PUSHI #0014
0087:   FETCHM
0088:   PUSHI #0006
008a:   TSTEQ
008b:   OPOR
008c:   PUSHI #0014
008e:   FETCHM
008f:   PUSHI #0009
0091:   TSTEQ
0092:   OPOR
0093:   PUSHI #0016
0095:   FETCHM
0096:   PUSHI #0001
0098:   TSTEQ
0099:   OPAND
009a:   PUSHI #0015
009c:   FETCHM
009d:   PUSHI #0000
009f:   TSTEQ
00a0:   OPOR
00a1:   BEQ +000b // target: 00ad
00a3:   PUSHI #0000
00a5:   PUSHI_EFF #0001
00a7:   SWAP
00a8:   STO
00a9:   JMP $00b5
00ab:   BRA +0009 // target: 00b5

 ;| xref: 00a1
00ad:   PUSHI #0001
00af:   PUSHI_EFF #0001
00b1:   SWAP
00b2:   STO
00b3:   JMP $00b5

 ;| xref: 00a9 00ab 00b3
00b5:   PUSHI_EFF #0001
00b7:   FETCHM
00b8:   SAVE_REG
00b9:   POP
00ba:   BPTOSP
00bb:   POPBP
00bc:   RET

00bd:   PUSHBP
00be:   SPTOBP
00bf:   PUSHI #0002
00c1:   ADDSP
00c2:   PUSHI #0001
00c4:   PUSHI_EFF #0001
00c6:   SWAP
00c7:   STO
00c8:   PUSHI_EFF #0001
00ca:   PUSHI #0002
00cc:   PUSHI_EFF #0002
00ce:   SWAP
00cf:   STO
00d0:   PUSHI_EFF #0002
00d2:   PUSHI_EFF #fffc
00d4:   FETCHM
00d5:   PUSHI_EFF #fffd
00d7:   FETCHM
00d8:   PUSHI_EFF #fffe
00da:   FETCHM
00db:   PUSHI #0005
00dd:   CALLI $0037
00df:   POP
00e0:   POP
00e1:   POP
00e2:   POP
00e3:   POP
00e4:   POP
00e5:   BPTOSP
00e6:   POPBP
00e7:   RET

00e8:   PUSHBP
00e9:   SPTOBP
00ea:   PUSHI #0000
00ec:   ADDSP
00ed:   PUSHI #0016
00ef:   PUSHI #0001
00f1:   STO
00f2:   PUSHI #0015
00f4:   PUSHI #0001
00f6:   STO
00f7:   PUSHI #0014
00f9:   PUSHI #0006
00fb:   STO
00fc:   CALL $0012
00fe:   BPTOSP
00ff:   POPBP
0100:   RET

0101:   PUSHBP
0102:   SPTOBP
0103:   PUSHI #0000
0105:   ADDSP
0106:   PUSHI #0014
0108:   PUSHI #0001
010a:   STO
010b:   CALL $0012
010d:   BPTOSP
010e:   POPBP
010f:   RET

0110:   PUSHBP
0111:   SPTOBP
0112:   PUSHI #0000
0114:   ADDSP
0115:   PUSHI #0016
0117:   PUSHI #0001
0119:   STO
011a:   PUSHI #0014
011c:   PUSHI #0005
011e:   STO
011f:   PUSHI #0015
0121:   PUSHI #0001
0123:   STO
0124:   CALL $0012
0126:   BPTOSP
0127:   POPBP
0128:   RET

0129:   PUSHBP
012a:   SPTOBP
012b:   PUSHI #0000
012d:   ADDSP
012e:   PUSHI #0015
0130:   PUSHI #0006
0132:   STO
0133:   BPTOSP
0134:   POPBP
0135:   RET

0136:   PUSHBP
0137:   SPTOBP
0138:   PUSHI #0000
013a:   ADDSP
013b:   PUSHI #0015
013d:   PUSHI_EFF #fffe
013f:   FETCHM
0140:   FETCHM
0141:   STO
0142:   CALL $0012
0144:   BPTOSP
0145:   POPBP
0146:   RET

0147:   PUSHBP
0148:   SPTOBP
0149:   PUSHI #0000
014b:   ADDSP
014c:   PUSHI #0015
014e:   PUSHI #0002
0150:   STO
0151:   CALL $0012
0153:   BPTOSP
0154:   POPBP
0155:   RET

0156:   PUSHBP
0157:   SPTOBP
0158:   PUSHI #0000
015a:   ADDSP
015b:   PUSHI #0015
015d:   PUSHI #0001
015f:   STO
0160:   CALL $0012
0162:   BPTOSP
0163:   POPBP
0164:   RET


 ;| xref: 059b 05bf
0165:   PUSHBP
0166:   SPTOBP
